0.25	23960.200
0.50	26925.400
0.75	26816.200
1.00	27248.800
1.25	27437.800
1.50	27219.400
1.75	27429.400
2.00	27301.500
2.25	27217.200
2.50	27485.600
2.75	27269.500
3.00	27153.300
3.25	27334.300
3.50	27321.500
3.75	27392.700
4.00	28123.500
4.25	28840.000
4.50	28815.800
4.75	28691.200
5.00	28696.400
5.25	28662.700
5.50	28407.500
5.75	28705.600
6.00	28472.900
6.25	28879.700
6.50	28660.500
6.75	28459.400
7.00	28624.100
7.25	28614.700
7.50	28528.800
7.75	29070.000
8.00	29815.600
8.25	29933.300
8.50	29808.000
8.75	28874.200
9.00	28911.700
9.25	28810.700
9.50	27854.500
9.75	28134.100
10.00	29140.000
10.25	29596.100
10.50	29010.800
10.75	29107.500
11.00	29191.900
11.25	29347.000
11.50	29715.900
11.75	29297.200
12.00	29197.700
12.25	29924.900
12.50	29732.200
12.75	29962.000
13.00	30053.400
13.25	30221.400
13.50	30203.700
13.75	30178.600
14.00	30014.000
14.25	29964.300
14.50	30037.310
14.75	6727.661
