0.25	23969.300
0.50	25583.400
0.75	25165.700
1.00	25458.000
1.25	24891.500
1.50	24843.200
1.75	24983.200
2.00	24452.400
2.25	24738.000
2.50	23658.600
2.75	23612.300
3.00	23234.900
3.25	21948.600
3.50	23874.100
3.75	24389.600
4.00	24254.300
4.25	23433.300
4.50	23770.100
4.75	25727.900
5.00	25771.200
5.25	25818.400
5.50	25802.800
5.75	25869.700
6.00	25751.600
6.25	25248.800
6.50	24988.600
6.75	24956.200
7.00	25028.100
7.25	24651.700
7.50	24094.300
7.75	23372.900
8.00	23109.300
8.25	21068.000
8.50	23560.300
8.75	24925.500
9.00	25742.800
9.25	26743.600
9.50	25629.100
9.75	25505.100
10.00	25281.200
10.25	23500.200
10.50	25248.100
10.75	25789.200
11.00	24205.500
11.25	24739.200
11.50	24986.400
11.75	25405.400
12.00	24402.400
12.25	25074.000
12.50	25380.400
12.75	24813.400
13.00	24881.000
13.25	24981.500
13.50	25405.800
13.75	24747.400
14.00	23882.100
14.25	25347.400
14.50	24798.000
14.75	24529.000
15.00	24809.200
15.25	25107.500
15.50	25066.300
15.75	25111.400
16.00	24930.600
16.25	24796.500
16.50	25440.630
16.75	24152.234
17.00	10464.790
