0.25	18812.300
0.50	19236.800
0.75	18511.900
1.00	17061.900
1.25	15702.600
1.50	13253.000
1.75	11090.700
2.00	12398.300
2.25	14216.000
2.50	13684.900
2.75	12385.600
3.00	12184.100
3.25	13865.100
3.50	12796.200
3.75	13162.400
4.00	13664.800
4.25	13567.300
4.50	13351.100
4.75	13006.100
5.00	12908.400
5.25	13237.000
5.50	14505.100
5.75	15088.700
6.00	15460.200
6.25	13872.300
6.50	14187.600
6.75	14152.300
7.00	13101.000
7.25	13441.500
7.50	14241.900
7.75	15491.400
8.00	14797.100
8.25	13713.800
8.50	14862.300
8.75	15286.200
9.00	14616.900
9.25	14075.100
9.50	14922.400
9.75	14322.900
10.00	14503.600
10.25	14615.900
10.50	14850.000
10.75	15245.700
11.00	14806.200
11.25	14315.600
11.50	14431.900
11.75	14733.700
12.00	14770.000
12.25	12781.600
12.50	14011.200
12.75	14459.900
13.00	14854.800
13.25	14790.300
13.50	14966.100
13.75	15281.200
14.00	15735.300
14.25	15122.600
14.50	15544.800
14.75	14843.700
15.00	14945.800
15.25	14823.500
15.50	14805.900
15.75	14988.400
16.00	14792.900
16.25	14637.800
16.50	14943.000
16.75	14787.600
17.00	14952.100
17.25	13294.400
17.50	13276.800
17.75	14431.500
18.00	14466.900
18.25	15083.200
18.50	14459.300
18.75	14852.500
19.00	14290.100
19.25	14624.900
19.50	14668.200
19.75	14526.500
20.00	14387.700
20.25	15028.300
20.50	14740.000
20.75	14686.000
21.00	14846.700
21.25	14897.600
21.50	15017.200
21.75	14886.500
22.00	15241.500
22.25	14799.600
22.50	15054.900
22.75	14761.700
23.00	14561.600
23.25	14971.200
23.50	14770.200
23.75	14816.900
24.00	14648.500
24.25	14354.600
24.50	14764.200
24.75	14750.900
25.00	15243.200
25.25	15296.000
25.50	14864.700
25.75	14592.600
26.00	14825.900
26.25	14737.600
26.50	15008.300
26.75	14649.400
27.00	14578.500
27.25	14714.500
27.50	13630.100
27.75	14473.400
28.00	12523.200
28.25	7074.300
28.50	2738.300
28.75	58.800
29.00	2919.000
29.25	2612.200
29.50	75.600
29.75	109.200
30.00	92.400
30.25	2212.700
30.50	4174.000
30.75	1100.300
31.00	0.000
31.25	4357.637
31.50	3783.347
31.75	5408.258
32.00	939.529
