0.25	19985.300
0.50	22712.800
0.75	21520.000
1.00	20986.600
1.25	18445.800
1.50	18697.600
1.75	18686.300
2.00	18335.900
2.25	18289.400
2.50	18578.000
2.75	18334.500
3.00	18323.600
3.25	18040.700
3.50	18296.100
3.75	18187.000
4.00	18157.800
4.25	17847.100
4.50	17645.700
4.75	17922.900
5.00	17550.500
5.25	17260.300
5.50	17549.100
5.75	16880.600
6.00	17391.800
6.25	17379.800
6.50	15997.700
6.75	16041.000
7.00	16136.600
7.25	16105.000
7.50	16247.000
7.75	15981.500
8.00	15980.600
8.25	15815.100
8.50	15964.900
8.75	15969.200
9.00	15916.700
9.25	15771.200
9.50	15876.800
9.75	16015.500
10.00	15655.900
10.25	15617.900
10.50	15957.100
10.75	15458.500
11.00	16049.000
11.25	15831.200
11.50	15978.100
11.75	15826.600
12.00	15742.400
12.25	15717.800
12.50	15921.700
12.75	15897.800
13.00	15708.400
13.25	15521.600
13.50	15433.000
13.75	14051.700
14.00	15057.000
14.25	15615.500
14.50	15764.800
14.75	16027.900
15.00	15734.000
15.25	15441.100
15.50	15794.000
15.75	15805.100
16.00	15660.200
16.25	15680.700
16.50	15655.400
16.75	15674.000
17.00	15645.100
17.25	15834.100
17.50	15725.000
17.75	15836.500
18.00	15492.000
18.25	15800.100
18.50	15695.200
18.75	15680.300
19.00	15345.900
19.25	15628.900
19.50	15690.000
19.75	15703.000
20.00	15893.500
20.25	15529.500
20.50	15748.300
20.75	15663.600
21.00	15640.300
21.25	15677.300
21.50	15641.200
21.75	15601.400
22.00	15583.400
22.25	15623.000
22.50	15585.600
22.75	15750.900
23.00	15268.200
23.25	15592.200
23.50	15416.400
23.75	15580.300
24.00	15418.000
24.25	15583.600
24.50	15374.400
24.75	15514.600
25.00	13221.300
25.25	5598.600
25.50	7048.100
25.75	1527.900
26.00	3030.100
26.25	4983.500
26.50	2633.000
26.75	688.400
27.00	37.800
27.25	0.000
27.50	2496.172
27.75	1191.185
