0.25	24199.600
0.50	26631.400
0.75	26707.000
1.00	26753.200
1.25	26509.600
1.50	26757.400
1.75	26182.000
2.00	26702.800
2.25	26551.600
2.50	26828.800
2.75	26572.600
3.00	26728.000
3.25	26631.600
3.50	26720.700
3.75	26707.000
4.00	26392.400
4.25	26637.100
4.50	26902.900
4.75	27927.100
5.00	27910.000
5.25	27892.400
5.50	27842.600
5.75	27762.600
6.00	27859.500
6.25	27843.200
6.50	27667.000
6.75	27835.200
7.00	27362.700
7.25	27380.300
7.50	27531.100
7.75	28171.000
8.00	27658.000
8.25	27605.800
8.50	27761.200
8.75	27744.400
9.00	27937.600
9.25	27736.000
9.50	27736.000
9.75	27849.400
10.00	27941.800
10.25	27862.000
10.50	27639.400
10.75	27803.600
11.00	27591.500
11.25	27771.000
11.50	27737.200
11.75	27732.800
12.00	27631.900
12.25	27585.700
12.50	27299.800
12.75	27488.200
13.00	27857.800
13.25	27761.200
13.50	27430.100
13.75	27479.800
14.00	27769.600
14.25	27484.000
14.50	27706.600
14.75	27425.200
15.00	27568.083
15.25	24750.031
15.50	209.720
