0.25	20378.300
0.50	22553.200
0.75	22133.200
1.00	22528.000
1.25	21524.900
1.50	21156.300
1.75	21324.800
2.00	21248.900
2.25	20998.800
2.50	21421.800
2.75	21210.000
3.00	21398.100
3.25	21185.800
3.50	21227.800
3.75	21292.900
4.00	21195.400
4.25	21193.000
4.50	21252.000
4.75	21406.800
5.00	21009.000
5.25	21244.300
5.50	20767.500
5.75	20132.000
6.00	20015.000
6.25	20179.900
6.50	19698.900
6.75	20085.400
7.00	19704.600
7.25	20109.300
7.50	19977.600
7.75	19876.100
8.00	20007.100
8.25	19827.900
8.50	20130.300
8.75	19793.600
9.00	19926.800
9.25	19768.000
9.50	19873.700
9.75	19847.500
10.00	19931.800
10.25	19920.500
10.50	19577.500
10.75	19401.100
11.00	19910.100
11.25	19490.000
11.50	19681.600
11.75	19715.900
12.00	19964.500
12.25	19995.300
12.50	19929.000
12.75	19761.200
13.00	19720.000
13.25	19711.500
13.50	19510.500
13.75	19754.500
14.00	19941.200
14.25	19854.000
14.50	19615.400
14.75	19987.300
15.00	19605.300
15.25	19788.800
15.50	19994.400
15.75	19868.700
16.00	20031.400
16.25	19645.000
16.50	19873.400
16.75	20085.100
17.00	19875.600
17.25	19745.900
17.50	19699.700
17.75	19893.300
18.00	19797.400
18.25	19553.100
18.50	19846.600
18.75	19842.800
19.00	17949.200
19.25	19884.800
19.50	19766.400
19.75	19877.300
20.00	19543.600
20.25	19988.800
20.50	16997.034
20.75	7951.912
21.00	1948.074
21.25	1241.428
21.50	0.000
