0.25	15234.600
0.50	21242.100
0.75	20013.500
1.00	23149.300
1.25	21725.600
1.50	21083.800
1.75	21018.100
2.00	21127.400
2.25	21505.000
2.50	21161.900
2.75	21371.600
3.00	21597.500
3.25	21421.000
3.50	21159.700
3.75	21205.500
4.00	21461.600
4.25	21037.900
4.50	21478.800
4.75	21265.100
5.00	21223.800
5.25	21239.000
5.50	21159.200
5.75	20278.000
6.00	20144.000
6.25	20052.000
6.50	20358.900
6.75	19752.200
7.00	19974.700
7.25	20268.100
7.50	19929.000
7.75	19735.100
8.00	20014.200
8.25	20047.300
8.50	19968.800
8.75	20022.300
9.00	20210.900
9.25	20161.400
9.50	19898.800
9.75	19877.900
10.00	19948.000
10.25	20036.500
10.50	19831.300
10.75	19536.500
11.00	20105.700
11.25	19881.600
11.50	19859.300
11.75	19967.900
12.00	20047.800
12.25	20033.100
12.50	19773.600
12.75	20019.500
13.00	19885.500
13.25	20055.500
13.50	19788.500
13.75	19710.100
14.00	19784.700
14.25	19928.400
14.50	20012.300
14.75	20020.900
15.00	19810.600
15.25	20129.000
15.50	19885.600
15.75	20030.100
16.00	19986.000
16.25	19544.100
16.50	19585.700
16.75	19732.100
17.00	19829.400
17.25	19818.200
17.50	19980.200
17.75	19891.700
18.00	19763.300
18.25	19636.900
18.50	19931.200
18.75	19809.100
19.00	19783.700
19.25	18061.100
19.50	18430.600
19.75	19349.600
20.00	19091.000
20.25	19616.400
20.50	19812.400
20.75	20046.500
21.00	19575.700
21.25	19890.200
21.50	19739.600
21.75	19740.300
22.00	19847.700
22.25	19708.800
22.50	19942.600
22.75	20034.200
23.00	19843.900
23.25	19676.300
23.50	19553.400
23.75	19426.200
24.00	19313.700
24.25	19106.100
24.50	18871.100
24.75	16962.000
25.00	14709.000
25.25	14796.900
25.50	14171.200
25.75	13960.200
26.00	14197.900
26.25	13328.900
26.50	13656.000
26.75	13505.700
27.00	11807.400
27.25	13619.300
27.50	11488.000
27.75	12506.300
28.00	9724.600
28.25	11411.400
28.50	13054.200
28.75	11693.600
29.00	10603.500
29.25	13903.700
29.50	11407.700
29.75	10801.100
30.00	7308.000
30.25	11432.100
30.50	13868.900
30.75	14544.000
31.00	13045.100
31.25	13446.400
31.50	14515.900
31.75	13451.500
32.00	12008.600
32.25	14417.100
32.50	11559.600
32.75	11364.800
33.00	13029.800
33.25	13984.200
33.50	11941.400
33.75	11744.100
34.00	14389.800
34.25	11769.200
34.50	12461.400
34.75	14482.700
35.00	15110.400
35.25	14247.400
35.50	12992.200
35.75	14437.000
36.00	15226.200
36.25	14661.800
36.50	13651.200
36.75	14171.900
37.00	13944.200
37.25	14285.500
37.50	12935.000
37.75	13746.700
38.00	14683.600
38.25	13300.100
38.50	13873.400
38.75	14133.600
39.00	12289.500
39.25	13132.500
39.50	13840.500
39.75	12320.600
40.00	13291.000
40.25	12870.700
40.50	15186.500
40.75	14210.300
41.00	13969.700
41.25	13143.300
41.50	13757.100
41.75	13593.600
42.00	14352.900
42.25	12842.800
42.50	13060.100
42.75	14808.300
43.00	13097.500
43.25	12960.200
43.50	12913.000
43.75	12468.600
44.00	15336.100
44.25	14334.200
44.50	13224.200
44.75	13505.400
45.00	14305.000
45.25	14185.300
45.50	14465.900
45.75	13626.200
46.00	14171.900
46.25	13924.800
46.50	14683.900
46.75	13006.300
47.00	12905.200
47.25	12079.700
47.50	13143.900
47.75	11246.200
48.00	14485.100
48.25	14309.100
48.50	14372.500
48.75	13551.100
49.00	13675.800
49.25	14235.200
49.50	13601.200
49.75	13962.200
50.00	14038.100
50.25	14628.400
50.50	14454.600
50.75	14465.500
51.00	14073.800
51.25	14657.700
51.50	14095.900
51.75	13705.200
52.00	14762.500
52.25	12385.100
52.50	12985.200
52.75	13784.900
53.00	12536.100
53.25	13865.700
53.50	13676.300
53.75	12033.200
54.00	12767.600
54.25	13215.400
54.50	12393.000
54.75	12980.800
55.00	12879.500
55.25	12921.500
55.50	13503.700
55.75	14034.300
56.00	14438.500
56.25	14737.800
56.50	14515.900
56.75	13737.300
57.00	14113.300
57.25	13733.400
57.50	13063.400
57.75	13257.100
58.00	14129.800
58.25	14155.500
58.50	14885.700
58.75	14010.300
59.00	14482.300
59.25	13621.700
59.50	11876.600
59.75	12908.900
60.00	13328.100
60.25	14140.400
60.50	14922.000
60.75	13725.200
61.00	14588.600
61.25	13020.400
61.50	12332.400
61.75	11938.000
62.00	12396.900
62.25	11267.500
62.50	12344.700
62.75	13268.000
63.00	12890.500
63.25	13166.300
63.50	12688.500
63.75	11794.500
64.00	10449.600
64.25	10836.000
64.50	11745.800
64.75	12609.700
65.00	12753.400
65.25	12699.700
65.50	12443.200
65.75	10379.900
66.00	12020.100
66.25	12770.600
66.50	12514.300
66.75	13025.300
67.00	12463.900
67.25	12991.900
67.50	13289.600
67.75	12338.200
68.00	12966.800
68.25	13295.100
68.50	13608.200
68.75	14072.400
69.00	13469.500
69.25	11855.567
69.50	11294.363
69.75	12597.550
70.00	10535.355
70.25	8609.363
70.50	6362.523
70.75	3217.950
71.00	176.148
