0.25	21154.600
0.50	23628.400
0.75	22826.200
1.00	21805.600
1.25	21555.000
1.50	21481.000
1.75	21509.600
2.00	21353.800
2.25	21607.500
2.50	21186.800
2.75	21620.400
3.00	20967.300
3.25	21349.800
3.50	21335.000
3.75	21818.200
4.00	21087.700
4.25	21403.500
4.50	21293.100
4.75	21764.300
5.00	21487.000
5.25	21412.300
5.50	20998.400
5.75	20243.300
6.00	20237.700
6.25	20553.500
6.50	19854.500
6.75	20615.500
7.00	20296.900
7.25	20096.600
7.50	20806.900
7.75	20062.400
8.00	19742.900
8.25	20081.700
8.50	20422.300
8.75	20258.400
9.00	20204.300
9.25	20179.300
9.50	20162.500
9.75	19965.500
10.00	20381.500
10.25	20506.900
10.50	19978.700
10.75	20751.200
11.00	19794.700
11.25	20415.800
11.50	20146.600
11.75	19979.200
12.00	20112.700
12.25	19902.700
12.50	19685.500
12.75	18995.200
13.00	19922.800
13.25	19868.100
13.50	19482.700
13.75	19975.500
14.00	20430.800
14.25	19377.700
14.50	20731.000
14.75	20901.400
15.00	20511.600
15.25	20737.700
15.50	20301.900
15.75	20221.000
16.00	21114.300
16.25	19902.700
16.50	20191.200
16.75	20539.500
17.00	20033.000
17.25	20149.700
17.50	20430.200
17.75	20690.300
18.00	20451.800
18.25	20715.700
18.50	20485.500
18.75	20431.300
19.00	20377.600
19.25	20313.300
19.50	20519.200
19.75	20096.300
20.00	20158.342
20.25	14408.514
20.50	2305.362
20.75	1258.752
21.00	637.488
